,zeitpunkt,bruttolastgang,status
8039,2022-03-25T17:45,86423.994255,E
8040,2022-03-25T18:00,87236.027121,E
8041,2022-03-25T18:15,87634.329947,E
8042,2022-03-25T18:30,88584.795657,E
8043,2022-03-25T18:45,88727.500597,E
8044,2022-03-25T19:00,90322.438092,E
8045,2022-03-25T19:15,90420.445105,E
8046,2022-03-25T19:30,89858.471415,E
8047,2022-03-25T19:45,89058.464205,E
8048,2022-03-25T20:00,87960.26702,E
8049,2022-03-25T20:15,86026.184189,E
8050,2022-03-25T20:30,84241.51049,E
8051,2022-03-25T20:45,82245.311776,E
8052,2022-03-25T21:00,80502.361425,E
8053,2022-03-25T21:15,78933.996804,E
8054,2022-03-25T21:30,77127.405704,E
8055,2022-03-25T21:45,75380.192804,E
8056,2022-03-25T22:00,74022.999475,E
8057,2022-03-25T22:15,71834.386414,E
8058,2022-03-25T22:30,70278.041447,E
8059,2022-03-25T22:45,68513.728464,E
8060,2022-03-25T23:00,67356.044059,E
8061,2022-03-25T23:15,65767.554978,E
8062,2022-03-25T23:30,64241.647126,E
8063,2022-03-25T23:45,62679.706483,E
8064,2022-03-26T00:00,62151.152896,E
8065,2022-03-26T00:15,65443.863438,E
8066,2022-03-26T00:30,64412.08416,E
8067,2022-03-26T00:45,62790.1018,E
8068,2022-03-26T01:00,61167.974868,E
8069,2022-03-26T01:15,59368.785317,E
8070,2022-03-26T01:30,58150.815002,E
8071,2022-03-26T01:45,56775.352155,E
8072,2022-03-26T02:00,55575.426568,E
8073,2022-03-26T02:15,58450.717739,E
8074,2022-03-26T02:30,57826.785178,E
8075,2022-03-26T02:45,57001.65328,E
8076,2022-03-26T03:00,56007.238753,E
8077,2022-03-26T03:15,55447.140047,E
8078,2022-03-26T03:30,55103.645813,E
8079,2022-03-26T03:45,54536.223331,E
8080,2022-03-26T04:00,54174.930156,E
8081,2022-03-26T04:15,54346.179291,E
8082,2022-03-26T04:30,53867.919341,E
8083,2022-03-26T04:45,53999.913898,E
8084,2022-03-26T05:00,54684.432283,E
8085,2022-03-26T05:15,55954.04852,E
8086,2022-03-26T05:30,56859.061685,E
8087,2022-03-26T05:45,57648.585092,E
8088,2022-03-26T06:00,58945.409995,E
8089,2022-03-26T06:15,60246.871174,E
8090,2022-03-26T06:30,60817.159662,E
8091,2022-03-26T06:45,61843.396226,E
8092,2022-03-26T07:00,62921.042635,E
8093,2022-03-26T07:15,64057.693121,E
8094,2022-03-26T07:30,65160.653053,E
8095,2022-03-26T07:45,66092.312547,E
8096,2022-03-26T08:00,67008.004349,E
8097,2022-03-26T08:15,68691.383611,E
8098,2022-03-26T08:30,69881.392775,E
8099,2022-03-26T08:45,71160.003853,E
8100,2022-03-26T09:00,72347.431179,E
8101,2022-03-26T09:15,72218.623678,E
8102,2022-03-26T09:30,74133.2796,E
8103,2022-03-26T09:45,74529.43659,E
8104,2022-03-26T10:00,75427.034102,E
8105,2022-03-26T10:15,77362.836226,E
8106,2022-03-26T10:30,77634.869798,E
8107,2022-03-26T10:45,77992.055305,E
8108,2022-03-26T11:00,77581.355528,E
8109,2022-03-26T11:15,78072.544484,E
8110,2022-03-26T11:30,78137.64572,E
8111,2022-03-26T11:45,78157.285042,E
8112,2022-03-26T12:00,78867.224633,E
8113,2022-03-26T12:15,78455.427888,E
8114,2022-03-26T12:30,77792.310896,E
8115,2022-03-26T12:45,77441.725461,E
8116,2022-03-26T13:00,78053.204465,E
8117,2022-03-26T13:15,77263.975351,E
8118,2022-03-26T13:30,76680.498234,E
8119,2022-03-26T13:45,76588.077874,E
8120,2022-03-26T14:00,76265.914881,E
8121,2022-03-26T14:15,75448.066771,E
8122,2022-03-26T14:30,74714.106402,E
8123,2022-03-26T14:45,74172.528044,E
8124,2022-03-26T15:00,74024.917945,E
8125,2022-03-26T15:15,73699.437528,E
8126,2022-03-26T15:30,73579.755459,E
8127,2022-03-26T15:45,73605.339491,E
8128,2022-03-26T16:00,73049.912385,E
8129,2022-03-26T16:15,72730.574919,E
8130,2022-03-26T16:30,72750.444669,E
8131,2022-03-26T16:45,73100.894485,E
8132,2022-03-26T17:00,73586.244034,E
8133,2022-03-26T17:15,73484.197925,E
8134,2022-03-26T17:30,74171.350946,E
8135,2022-03-26T17:45,75195.182715,E
8136,2022-03-26T18:00,76484.686263,E
8137,2022-03-26T18:15,77039.605162,E
8138,2022-03-26T18:30,77306.920589,E
8139,2022-03-26T18:45,78592.495243,E
8140,2022-03-26T19:00,79876.251725,E
8141,2022-03-26T19:15,80967.488235,E
8142,2022-03-26T19:30,80963.612834,E
8143,2022-03-26T19:45,80643.522193,E
8144,2022-03-26T20:00,80103.817817,E
8145,2022-03-26T20:15,78615.362767,E
8146,2022-03-26T20:30,77549.980462,E
8147,2022-03-26T20:45,76440.326608,E
8148,2022-03-26T21:00,75287.451433,E
8149,2022-03-26T21:15,73738.790404,E
8150,2022-03-26T21:30,72431.226762,E
8151,2022-03-26T21:45,71160.70254,E
8152,2022-03-26T22:00,69873.11712,E
8153,2022-03-26T22:15,68863.904016,E
8154,2022-03-26T22:30,67104.968117,E
8155,2022-03-26T22:45,65583.68507,E
8156,2022-03-26T23:00,64477.715191,E
8157,2022-03-26T23:15,62770.475171,E
8158,2022-03-26T23:30,61814.59504,E
8159,2022-03-26T23:45,60945.150029,E
8160,2022-03-27T00:00,60347.923823,E
8161,2022-03-27T00:15,63523.330361,E
8162,2022-03-27T00:30,62618.165504,E
8163,2022-03-27T00:45,61438.450389,E
8164,2022-03-27T01:00,59530.504091,E
8165,2022-03-27T01:15,57643.109185,E
8166,2022-03-27T01:30,56201.008334,E
8167,2022-03-27T01:45,55114.838346,E
8168,2022-03-27T03:00,54419.761087,E
8169,2022-03-27T03:15,57384.018293,E
8170,2022-03-27T03:30,56926.628433,E
8171,2022-03-27T03:45,56066.026752,E
8172,2022-03-27T04:00,55153.167697,E
8173,2022-03-27T04:15,54785.419516,E
8174,2022-03-27T04:30,54488.128735,E
8175,2022-03-27T04:45,54209.364432,E
8176,2022-03-27T05:00,53938.62205,E
8177,2022-03-27T05:15,54557.32299,E
8178,2022-03-27T05:30,55220.220307,E
8179,2022-03-27T05:45,55635.53403,E
8180,2022-03-27T06:00,55718.229027,E
8181,2022-03-27T06:15,56695.293504,E
8182,2022-03-27T06:30,57605.89778,E
8183,2022-03-27T06:45,58323.216926,E
8184,2022-03-27T07:00,58462.275488,E
8185,2022-03-27T07:15,58571.095353,E
8186,2022-03-27T07:30,58213.309935,E
8187,2022-03-27T07:45,58396.735308,E
8188,2022-03-27T08:00,58450.872452,E
8189,2022-03-27T08:15,59385.889813,E
8190,2022-03-27T08:30,60493.095658,E
8191,2022-03-27T08:45,60985.144329,E
8192,2022-03-27T09:00,61991.755416,E
8193,2022-03-27T09:15,62718.31444,E
8194,2022-03-27T09:30,63592.43489,E
8195,2022-03-27T09:45,64501.823824,E
8196,2022-03-27T10:00,65388.405048,E
8197,2022-03-27T10:15,66120.931469,E
8198,2022-03-27T10:30,67270.211,E
8199,2022-03-27T10:45,67788.468243,E
8200,2022-03-27T11:00,68343.442955,E
8201,2022-03-27T11:15,68616.952092,E
8202,2022-03-27T11:30,68966.58343,E
8203,2022-03-27T11:45,69379.446387,E
8204,2022-03-27T12:00,69667.39631,E
8205,2022-03-27T12:15,70208.502776,E
8206,2022-03-27T12:30,70173.398877,E
8207,2022-03-27T12:45,70295.730506,E
8208,2022-03-27T13:00,70490.255751,E
8209,2022-03-27T13:15,70012.130988,E
8210,2022-03-27T13:30,69673.703722,E
8211,2022-03-27T13:45,69101.50658,E
8212,2022-03-27T14:00,68868.044717,E
8213,2022-03-27T14:15,68170.137932,E
8214,2022-03-27T14:30,67373.118468,E
8215,2022-03-27T14:45,66714.020444,E
8216,2022-03-27T15:00,66360.178845,E
8217,2022-03-27T15:15,66352.753997,E
8218,2022-03-27T15:30,66014.655788,E
8219,2022-03-27T15:45,65645.917792,E
8220,2022-03-27T16:00,65430.666753,E
8221,2022-03-27T16:15,65883.285201,E
8222,2022-03-27T16:30,65932.082544,E
8223,2022-03-27T16:45,65818.84103,E
8224,2022-03-27T17:00,66016.473361,E
8225,2022-03-27T17:15,66492.545102,E
8226,2022-03-27T17:30,66973.657915,E
8227,2022-03-27T17:45,67850.83447,E
8228,2022-03-27T18:00,69088.073267,E
8229,2022-03-27T18:15,69903.141735,E
8230,2022-03-27T18:30,71032.535103,E
8231,2022-03-27T18:45,71950.495839,E
8232,2022-03-27T19:00,73100.174975,E
8233,2022-03-27T19:15,73230.801992,E
8234,2022-03-27T19:30,73581.356303,E
8235,2022-03-27T19:45,74425.694139,E
8236,2022-03-27T20:00,75842.063351,E
8237,2022-03-27T20:15,77146.091778,E
8238,2022-03-27T20:30,77262.878809,E
8239,2022-03-27T20:45,76714.356378,E
8240,2022-03-27T21:00,75938.259313,E
8241,2022-03-27T21:15,74835.577076,E
8242,2022-03-27T21:30,73632.548447,E
8243,2022-03-27T21:45,72839.152011,E
8244,2022-03-27T22:00,71625.826484,E
8245,2022-03-27T22:15,69896.414886,E
8246,2022-03-27T22:30,68479.720206,E
8247,2022-03-27T22:45,67102.568675,E
8248,2022-03-27T23:00,65627.239001,E
8249,2022-03-27T23:15,64012.898392,E
8250,2022-03-27T23:30,62841.057788,E
8251,2022-03-27T23:45,61013.927625,E
8252,2022-03-28T00:00,60074.449789,E
8253,2022-03-28T00:15,58972.614939,E
8254,2022-03-28T00:30,57846.142241,E
8255,2022-03-28T00:45,57140.569254,E
8256,2022-03-28T01:00,56345.612382,E
8257,2022-03-28T01:15,55139.038993,E
8258,2022-03-28T01:30,54009.345855,E
8259,2022-03-28T01:45,53524.720398,E
8260,2022-03-28T02:00,53386.911965,E
8261,2022-03-28T02:15,53411.823678,E
8262,2022-03-28T02:30,53202.755823,E
8263,2022-03-28T02:45,52809.214903,E
8264,2022-03-28T03:00,52544.98678,E
8265,2022-03-28T03:15,52662.592458,E
8266,2022-03-28T03:30,52661.657716,E
8267,2022-03-28T03:45,52446.375615,E
8268,2022-03-28T04:00,52517.732961,E
8269,2022-03-28T04:15,52611.331082,E
8270,2022-03-28T04:30,52764.268834,E
8271,2022-03-28T04:45,53549.591446,E
8272,2022-03-28T05:00,54304.811247,E
8273,2022-03-28T05:15,56900.26119,E
8274,2022-03-28T05:30,58451.340071,E
8275,2022-03-28T05:45,60313.472668,E
8276,2022-03-28T06:00,62835.96102,E
8277,2022-03-28T06:15,67122.300238,E
8278,2022-03-28T06:30,70260.27611,E
8279,2022-03-28T06:45,73397.551676,E
8280,2022-03-28T07:00,76151.01105,E
8281,2022-03-28T07:15,80293.116436,E
8282,2022-03-28T07:30,82606.898864,E
8283,2022-03-28T07:45,85296.525592,E
8284,2022-03-28T08:00,87063.139836,E
8285,2022-03-28T08:15,88980.162349,E
8286,2022-03-28T08:30,89806.155492,E
8287,2022-03-28T08:45,90797.926843,E
8288,2022-03-28T09:00,91209.278057,E
8289,2022-03-28T09:15,91672.322243,E
8290,2022-03-28T09:30,92265.040707,E
8291,2022-03-28T09:45,93223.42787,E
8292,2022-03-28T10:00,93698.465384,E
8293,2022-03-28T10:15,94467.386667,E
8294,2022-03-28T10:30,94676.976916,E
8295,2022-03-28T10:45,94989.945492,E
8296,2022-03-28T11:00,94929.415383,E
8297,2022-03-28T11:15,94317.54518,E
8298,2022-03-28T11:30,94253.413831,E
8299,2022-03-28T11:45,94587.269934,E
8300,2022-03-28T12:00,95824.507436,E
8301,2022-03-28T12:15,95803.796309,E
8302,2022-03-28T12:30,94189.591703,E
8303,2022-03-28T12:45,93651.09601,E
8304,2022-03-28T13:00,93107.959754,E
8305,2022-03-28T13:15,92913.598944,E
8306,2022-03-28T13:30,93050.993172,E
8307,2022-03-28T13:45,91952.161568,E
8308,2022-03-28T14:00,91290.029759,E
8309,2022-03-28T14:15,90298.115147,E
8310,2022-03-28T14:30,89783.329638,E
8311,2022-03-28T14:45,89043.782109,E
8312,2022-03-28T15:00,88374.828622,E
8313,2022-03-28T15:15,87878.273396,E
8314,2022-03-28T15:30,87453.888563,E
8315,2022-03-28T15:45,86949.110412,E
8316,2022-03-28T16:00,87054.389729,E
8317,2022-03-28T16:15,86417.229024,E
8318,2022-03-28T16:30,86152.970458,E
8319,2022-03-28T16:45,85667.432023,E
8320,2022-03-28T17:00,85846.002248,E
8321,2022-03-28T17:15,85195.077339,E
8322,2022-03-28T17:30,85101.566098,E
8323,2022-03-28T17:45,84895.469712,E
8324,2022-03-28T18:00,85677.498956,E
8325,2022-03-28T18:15,85923.466309,E
8326,2022-03-28T18:30,86358.987049,E
8327,2022-03-28T18:45,86018.98913,E
8328,2022-03-28T19:00,86164.950987,E
8329,2022-03-28T19:15,85729.905747,E
8330,2022-03-28T19:30,86032.098793,E
8331,2022-03-28T19:45,86316.930327,E
8332,2022-03-28T20:00,86668.884411,E
8333,2022-03-28T20:15,86555.086262,E
8334,2022-03-28T20:30,85494.519617,E
8335,2022-03-28T20:45,83686.69389,E
8336,2022-03-28T21:00,81936.373274,E
8337,2022-03-28T21:15,80070.678156,E
8338,2022-03-28T21:30,78708.148986,E
8339,2022-03-28T21:45,77143.433102,E
8340,2022-03-28T22:00,75394.013576,E
8341,2022-03-28T22:15,72901.540879,E
8342,2022-03-28T22:30,70996.311632,E
8343,2022-03-28T22:45,69016.534423,E
8344,2022-03-28T23:00,67247.696568,E
8345,2022-03-28T23:15,65050.896913,E
8346,2022-03-28T23:30,63449.262085,E
8347,2022-03-28T23:45,61648.981118,E
8348,2022-03-29T00:00,60322.898263,E
8349,2022-03-29T00:15,63493.133326,E
8350,2022-03-29T00:30,63158.43584,E
8351,2022-03-29T00:45,61243.960834,E
8352,2022-03-29T01:00,59335.32037,E
8353,2022-03-29T01:15,57588.573439,E
8354,2022-03-29T01:30,56347.383748,E
8355,2022-03-29T01:45,55591.933451,E
8356,2022-03-29T02:00,55059.754057,E
8357,2022-03-29T02:15,57548.087047,E
8358,2022-03-29T02:30,56442.650103,E
8359,2022-03-29T02:45,55795.646272,E
8360,2022-03-29T03:00,55112.553365,E
8361,2022-03-29T03:15,54594.849372,E
8362,2022-03-29T03:30,54442.234559,E
8363,2022-03-29T03:45,53448.284916,E
8364,2022-03-29T04:00,53396.336024,E
8365,2022-03-29T04:15,53814.116687,E
8366,2022-03-29T04:30,54027.036218,E
8367,2022-03-29T04:45,54231.054306,E
8368,2022-03-29T05:00,54880.419739,E
8369,2022-03-29T05:15,57240.972166,E
8370,2022-03-29T05:30,58640.32104,E
8371,2022-03-29T05:45,60101.083551,E
8372,2022-03-29T06:00,63001.990011,E
8373,2022-03-29T06:15,67753.961553,E
8374,2022-03-29T06:30,70763.899976,E
8375,2022-03-29T06:45,74021.509709,E
8376,2022-03-29T07:00,76931.361812,E
8377,2022-03-29T07:15,81775.426554,E
8378,2022-03-29T07:30,83913.911577,E
8379,2022-03-29T07:45,86461.723855,E
8380,2022-03-29T08:00,88536.535602,E
8381,2022-03-29T08:15,90940.894186,E
8382,2022-03-29T08:30,91415.24663,E
8383,2022-03-29T08:45,92669.186481,E
8384,2022-03-29T09:00,93080.388288,E
8385,2022-03-29T09:15,93341.462317,E
8386,2022-03-29T09:30,94244.780587,E
8387,2022-03-29T09:45,95455.947141,E
8388,2022-03-29T10:00,96491.853133,E
8389,2022-03-29T10:15,96319.502015,E
8390,2022-03-29T10:30,96741.817917,E
8391,2022-03-29T10:45,96680.657846,E
8392,2022-03-29T11:00,96629.270665,E
8393,2022-03-29T11:15,97371.17822,E
8394,2022-03-29T11:30,97561.315332,E
8395,2022-03-29T11:45,98301.151025,E
8396,2022-03-29T12:00,99286.216726,E
8397,2022-03-29T12:15,98649.528626,E
8398,2022-03-29T12:30,97176.03815,E
8399,2022-03-29T12:45,96109.032808,E
8400,2022-03-29T13:00,94876.607782,E
8401,2022-03-29T13:15,94828.645132,E
8402,2022-03-29T13:30,95037.161008,E
8403,2022-03-29T13:45,94485.389514,E
8404,2022-03-29T14:00,93472.326712,E
8405,2022-03-29T14:15,92159.73792,E
8406,2022-03-29T14:30,91405.938396,E
8407,2022-03-29T14:45,90606.328302,E
8408,2022-03-29T15:00,90100.723225,E
8409,2022-03-29T15:15,89753.89784,E
8410,2022-03-29T15:30,89392.331887,E
8411,2022-03-29T15:45,88944.763252,E
8412,2022-03-29T16:00,89179.399926,E
8413,2022-03-29T16:15,89229.53455,E
8414,2022-03-29T16:30,89187.213461,E
8415,2022-03-29T16:45,88648.316842,E
8416,2022-03-29T17:00,88426.697923,E
8417,2022-03-29T17:15,88263.934658,E
8418,2022-03-29T17:30,88013.071789,E
8419,2022-03-29T17:45,87921.567331,E
8420,2022-03-29T18:00,89003.56715,E
8421,2022-03-29T18:15,89466.289709,E
8422,2022-03-29T18:30,90099.833491,E
8423,2022-03-29T18:45,89950.309526,E
8424,2022-03-29T19:00,90410.433186,E
8425,2022-03-29T19:15,89418.681062,E
8426,2022-03-29T19:30,89563.076935,E
8427,2022-03-29T19:45,88993.777583,E
8428,2022-03-29T20:00,89173.531123,E
8429,2022-03-29T20:15,87956.800159,E
8430,2022-03-29T20:30,86214.207643,E
8431,2022-03-29T20:45,84331.098325,E
8432,2022-03-29T21:00,82625.532174,E
8433,2022-03-29T21:15,80556.367026,E
8434,2022-03-29T21:30,78500.000333,E
8435,2022-03-29T21:45,76916.344199,E
8436,2022-03-29T22:00,75053.445874,E
8437,2022-03-29T22:15,72386.467143,E
8438,2022-03-29T22:30,70593.850404,E
8439,2022-03-29T22:45,68795.257765,E
8440,2022-03-29T23:00,66846.210564,E
8441,2022-03-29T23:15,64655.754164,E
8442,2022-03-29T23:30,62926.708413,E
8443,2022-03-29T23:45,61696.133826,E
8444,2022-03-30T00:00,60579.260943,E
8445,2022-03-30T00:15,63398.744114,E
8446,2022-03-30T00:30,62317.582923,E
8447,2022-03-30T00:45,60291.829893,E
8448,2022-03-30T01:00,58449.51235,E
8449,2022-03-30T01:15,56838.826552,E
8450,2022-03-30T01:30,55852.274337,E
8451,2022-03-30T01:45,54592.891439,E
8452,2022-03-30T02:00,53688.731458,E
8453,2022-03-30T02:15,56799.297803,E
8454,2022-03-30T02:30,56481.283003,E
8455,2022-03-30T02:45,55901.467808,E
8456,2022-03-30T03:00,54696.135637,E
8457,2022-03-30T03:15,52991.246802,E
8458,2022-03-30T03:30,52569.82836,E
8459,2022-03-30T03:45,52773.762409,E
8460,2022-03-30T04:00,52881.011871,E
8461,2022-03-30T04:15,53070.623197,E
8462,2022-03-30T04:30,53054.13385,E
8463,2022-03-30T04:45,53377.579168,E
8464,2022-03-30T05:00,54103.185212,E
8465,2022-03-30T05:15,56281.130067,E
8466,2022-03-30T05:30,57345.132328,E
8467,2022-03-30T05:45,59045.694582,E
8468,2022-03-30T06:00,62134.818316,E
8469,2022-03-30T06:15,66574.597193,E
8470,2022-03-30T06:30,69478.22455,E
8471,2022-03-30T06:45,72740.494848,E
8472,2022-03-30T07:00,75736.691242,E
8473,2022-03-30T07:15,80061.350153,E
8474,2022-03-30T07:30,82954.157037,E
8475,2022-03-30T07:45,85485.21627,E
8476,2022-03-30T08:00,87787.617394,E
8477,2022-03-30T08:15,90566.190051,E
8478,2022-03-30T08:30,92172.255854,E
8479,2022-03-30T08:45,94046.002265,E
8480,2022-03-30T09:00,95190.533263,E
8481,2022-03-30T09:15,96420.134976,E
8482,2022-03-30T09:30,97240.644224,E
8483,2022-03-30T09:45,98368.050582,E
8484,2022-03-30T10:00,99582.679523,E
8485,2022-03-30T10:15,100513.984225,E
8486,2022-03-30T10:30,101107.937484,E
8487,2022-03-30T10:45,101468.871652,E
8488,2022-03-30T11:00,102228.714464,E
8489,2022-03-30T11:15,102720.790541,E
8490,2022-03-30T11:30,103314.605741,E
8491,2022-03-30T11:45,104474.156272,E
8492,2022-03-30T12:00,104978.248647,E
8493,2022-03-30T12:15,105107.899413,E
8494,2022-03-30T12:30,103527.224616,E
8495,2022-03-30T12:45,102444.695729,E
8496,2022-03-30T13:00,101219.253717,E
8497,2022-03-30T13:15,99362.644769,E
8498,2022-03-30T13:30,98034.260741,E
8499,2022-03-30T13:45,97689.68619,E
8500,2022-03-30T14:00,97035.625383,E
8501,2022-03-30T14:15,96283.088043,E
8502,2022-03-30T14:30,95392.653133,E
8503,2022-03-30T14:45,94921.058092,E
8504,2022-03-30T15:00,93604.492096,E
8505,2022-03-30T15:15,92735.901613,E
8506,2022-03-30T15:30,92179.39791,E
8507,2022-03-30T15:45,91693.999217,E
8508,2022-03-30T16:00,91492.775335,E
8509,2022-03-30T16:15,91409.004449,E
8510,2022-03-30T16:30,91218.755425,E
8511,2022-03-30T16:45,91349.777656,E
8512,2022-03-30T17:00,91633.852846,E
8513,2022-03-30T17:15,90791.032311,E
8514,2022-03-30T17:30,91192.924236,E
8515,2022-03-30T17:45,92394.254368,E
8516,2022-03-30T18:00,94303.50017,E
8517,2022-03-30T18:15,94707.485866,E
8518,2022-03-30T18:30,95682.346546,E
8519,2022-03-30T18:45,94315.587804,E
8520,2022-03-30T19:00,94069.8088,E
8521,2022-03-30T19:15,94461.046118,E
8522,2022-03-30T19:30,93805.853517,E
8523,2022-03-30T19:45,93080.506218,E
8524,2022-03-30T20:00,92618.341485,E
8525,2022-03-30T20:15,90981.196272,E
8526,2022-03-30T20:30,89915.830025,E
8527,2022-03-30T20:45,87901.575942,E
8528,2022-03-30T21:00,86103.42934,E
8529,2022-03-30T21:15,82899.848477,E
8530,2022-03-30T21:30,81127.729808,E
8531,2022-03-30T21:45,78925.801492,E
8532,2022-03-30T22:00,77025.422108,E
8533,2022-03-30T22:15,74780.246052,E
8534,2022-03-30T22:30,73022.251979,E
8535,2022-03-30T22:45,71020.80227,E
8536,2022-03-30T23:00,69364.256433,E
8537,2022-03-30T23:15,66913.016334,E
8538,2022-03-30T23:30,65437.624976,E
8539,2022-03-30T23:45,63606.409539,E
8540,2022-03-31T00:00,62234.912027,E
8541,2022-03-31T00:15,65164.861695,E
8542,2022-03-31T00:30,64418.536574,E
8543,2022-03-31T00:45,62953.129305,E
8544,2022-03-31T01:00,60881.24535,E
8545,2022-03-31T01:15,58882.594646,E
8546,2022-03-31T01:30,57602.514826,E
8547,2022-03-31T01:45,56502.01501,E
8548,2022-03-31T02:00,55573.079754,E
8549,2022-03-31T02:15,58227.67649,E
8550,2022-03-31T02:30,57890.11647,E
8551,2022-03-31T02:45,57202.512181,E
8552,2022-03-31T03:00,56434.731861,E
8553,2022-03-31T03:15,55551.50062,E
8554,2022-03-31T03:30,54806.588181,E
8555,2022-03-31T03:45,54398.250843,E
8556,2022-03-31T04:00,54277.111161,E
8557,2022-03-31T04:15,54343.532477,E
8558,2022-03-31T04:30,54536.318503,E
8559,2022-03-31T04:45,54790.059138,E
8560,2022-03-31T05:00,55107.639979,E
8561,2022-03-31T05:15,57479.245549,E
8562,2022-03-31T05:30,58705.375976,E
8563,2022-03-31T05:45,60439.3076,E
8564,2022-03-31T06:00,63250.75592,E
8565,2022-03-31T06:15,67294.92502,E
8566,2022-03-31T06:30,70422.36771,E
8567,2022-03-31T06:45,74008.100923,E
8568,2022-03-31T07:00,76871.500346,E
8569,2022-03-31T07:15,81709.600451,E
8570,2022-03-31T07:30,83903.754586,E
8571,2022-03-31T07:45,86615.16015,E
8572,2022-03-31T08:00,88624.298947,E
8573,2022-03-31T08:15,91100.072144,E
8574,2022-03-31T08:30,92872.773154,E
8575,2022-03-31T08:45,94339.594749,E
8576,2022-03-31T09:00,95318.072216,E
8577,2022-03-31T09:15,95956.992496,E
8578,2022-03-31T09:30,96560.618684,E
8579,2022-03-31T09:45,97464.084972,E
8580,2022-03-31T10:00,97396.387001,E
8581,2022-03-31T10:15,97725.021212,E
8582,2022-03-31T10:30,98468.278152,E
8583,2022-03-31T10:45,97941.450175,E
8584,2022-03-31T11:00,98871.535087,E
8585,2022-03-31T11:15,99465.59905,E
8586,2022-03-31T11:30,99630.87125,E
8587,2022-03-31T11:45,100451.246272,E
8588,2022-03-31T12:00,100951.99637,E
8589,2022-03-31T12:15,101175.513634,E
8590,2022-03-31T12:30,100163.135827,E
8591,2022-03-31T12:45,99789.463198,E
8592,2022-03-31T13:00,99914.960251,E
8593,2022-03-31T13:15,100527.490952,E
8594,2022-03-31T13:30,100837.824443,E
8595,2022-03-31T13:45,100692.769265,E
8596,2022-03-31T14:00,100594.575752,E
8597,2022-03-31T14:15,99278.958893,E
8598,2022-03-31T14:30,98527.999384,E
8599,2022-03-31T14:45,97548.324939,E
8600,2022-03-31T15:00,97686.550878,E
8601,2022-03-31T15:15,96270.495961,E
8602,2022-03-31T15:30,96015.455746,E
8603,2022-03-31T15:45,95981.842436,E
8604,2022-03-31T16:00,96046.996402,E
8605,2022-03-31T16:15,95693.907612,E
8606,2022-03-31T16:30,95871.40373,E
8607,2022-03-31T16:45,95257.604454,E
8608,2022-03-31T17:00,95463.560229,E
8609,2022-03-31T17:15,95740.541048,E
8610,2022-03-31T17:30,95546.885083,E
8611,2022-03-31T17:45,95070.658491,E
8612,2022-03-31T18:00,95582.61169,E
8613,2022-03-31T18:15,95981.006878,E
8614,2022-03-31T18:30,96757.511417,E
8615,2022-03-31T18:45,95806.776869,E
8616,2022-03-31T19:00,95816.481056,E
8617,2022-03-31T19:15,94779.064246,E
8618,2022-03-31T19:30,94573.040207,E
8619,2022-03-31T19:45,93983.079448,E
8620,2022-03-31T20:00,93953.749406,E
8621,2022-03-31T20:15,91969.150617,E
8622,2022-03-31T20:30,89737.378949,E
8623,2022-03-31T20:45,87781.694937,E
8624,2022-03-31T21:00,86122.060891,E
8625,2022-03-31T21:15,84118.40371,E
8626,2022-03-31T21:30,82309.817449,E
8627,2022-03-31T21:45,80310.353131,E
8628,2022-03-31T22:00,78685.562506,E
8629,2022-03-31T22:15,76077.380317,E
8630,2022-03-31T22:30,74060.295121,E
8631,2022-03-31T22:45,71833.940557,E
8632,2022-03-31T23:00,69783.306037,E
8633,2022-03-31T23:15,67625.913654,E
8634,2022-03-31T23:30,66165.288004,E
8635,2022-03-31T23:45,64964.118552,E
8636,2022-04-01T00:00,63347.404283,E
8637,2022-04-01T00:15,66339.172036,E
8638,2022-04-01T00:30,65363.272442,E
8639,2022-04-01T00:45,63942.912696,E
8640,2022-04-01T01:00,61998.859925,E
8641,2022-04-01T01:15,60229.094589,E
8642,2022-04-01T01:30,59221.064104,E
8643,2022-04-01T01:45,58060.925501,E
8644,2022-04-01T02:00,56986.077773,E
8645,2022-04-01T02:15,59368.278154,E
8646,2022-04-01T02:30,58911.21134,E
8647,2022-04-01T02:45,57609.090946,E
8648,2022-04-01T03:00,57065.213244,E
8649,2022-04-01T03:15,56414.552774,E
8650,2022-04-01T03:30,55914.466412,E
8651,2022-04-01T03:45,55694.656157,E
8652,2022-04-01T04:00,55708.233361,E
8653,2022-04-01T04:15,56034.364491,E
8654,2022-04-01T04:30,56033.613363,E
8655,2022-04-01T04:45,56348.331178,E
8656,2022-04-01T05:00,56911.705668,E
8657,2022-04-01T05:15,58820.221563,E
8658,2022-04-01T05:30,60497.316811,E
8659,2022-04-01T05:45,62195.303186,E
8660,2022-04-01T06:00,64601.19384,E
8661,2022-04-01T06:15,69123.606586,E
8662,2022-04-01T06:30,72240.15,E
8663,2022-04-01T06:45,75486.54636,E
8664,2022-04-01T07:00,78298.582026,E
8665,2022-04-01T07:15,83110.933515,E
8666,2022-04-01T07:30,85780.719484,E
8667,2022-04-01T07:45,88608.274497,E
8668,2022-04-01T08:00,90641.995342,E
8669,2022-04-01T08:15,93145.518461,E
8670,2022-04-01T08:30,94694.098992,E
8671,2022-04-01T08:45,96367.916912,E
8672,2022-04-01T09:00,97674.951087,E
8673,2022-04-01T09:15,98318.849822,E
